university,id,publication,year
HSE,42457,FFPCA8AOQ0,2016
HSE,42457,L5PZ2OB5HD,2015
HSE,42457,9SBWTY695G,2016
HSE,42457,UGE9GZYO6K,2009
HSE,42457,5DWQ0GBYKT,2010
HSE,42457,AN4A8EYW25,2016
HSE,42457,FSNRNPLOFK,2008
HSE,42457,QGBRHZAENQ,2015
HSE,42457,Y6FZ9UI1LC,2008
HSE,42457,OHH46QHHVC,2012
HSE,42457,TP58VOHQJP,2013
HSE,42457,GPG0X58JA1,2017
HSE,42457,7LKXZG20HS,2019
HSE,42457,V2W86Y9K61,2022
HSE,42457,EVOV37RNJ7,2015
MISIS,7238,4Y3HIPQMLG,2010
MISIS,7238,8J0XV7G029,2017
MISIS,7238,VMETYC7CI0,2012
MISIS,7238,MNAAP2I3V6,2018
MISIS,7238,ZO066CUG67,2012
MISIS,7238,J4TZAULTMA,2018
MISIS,7238,1OI9VFCFRP,2010
MISIS,7238,9EUCPQGDL5,2010
MISIS,7238,PJASAKGVOO,2012
MISIS,7238,Q9F40QTAM7,2008
MISIS,7238,VMO3ERCLVE,2017
MISIS,7238,W86RL0ADLC,2012
MISIS,7238,UE1WWRZXU2,2015
MISIS,7238,QZ4UB0V4NZ,2013
MISIS,7238,6BK0ZSRCOI,2011
MISIS,7238,5FQ4JSB87H,2019
MISIS,7238,16Y4R8IEB5,2010
MISIS,7238,AFVE3HDJ9Y,2009
MISIS,7238,YQ7SPZ3Y1G,2021
MISIS,7238,7TDRTCE8AQ,2010
MSU,13224,JR10T51MPZ,2016
MSU,13224,YTMB5Z496J,2009
MSU,13224,TKIB1XKTUW,2013
MSU,13224,767T1456XY,2016
MSU,13224,85JHJT79N7,2010
MSU,13224,A2B1YTDDUZ,2010
MSU,13224,A0YTN21563,2022
MSU,13224,PN8RFNYCO0,2019
MSU,13224,NGRI2516FT,2013
MSU,13224,H3N08EB32Y,2013
MSU,13224,6ZNDBTZDNQ,2022
MSU,13224,TFBYVM87GB,2012
MSU,13224,TBRQKAG3JM,2021
MSU,13224,KN6AX15WJZ,2017
MSU,13224,U5R7V3Y8W0,2016
MSU,13224,BGQ1KZQIYE,2018
MSU,13224,0LRKYNZW2Q,2018
MSU,13224,G8Y9NOPAHK,2016
MSU,13224,ID6AI1WSNV,2015
MSU,13224,2IY8QWXKER,2022
MSU,13224,C5OH9LR6RO,2019
MSU,13224,SVNH5XZYKD,2009
MSU,13224,PSCGEFWX0B,2013
MSU,13224,8RMR9H756C,2008
MSU,13224,6KX764XT5C,2018
HSE,38679,A2G5REJ6E2,2016
HSE,38679,YO61AWNRRH,2017
HSE,38679,SU1PIZEYV5,2012
MISIS,48987,74WQKVIP5Y,2022
MISIS,48987,2OUW62UYE0,2013
MISIS,48987,4FNT0BIBZU,2012
MISIS,48987,XCGVLXZDES,2017
MISIS,48987,9NYKXB510O,2013
MSU,12651,P76V2L63BS,2008
MSU,12651,5IETVGT76P,2009
MSU,12651,MIOK6WQB2V,2021
MSU,12651,76R544CGOF,2008
MSU,12651,Z6PCZ0W9N1,2009
MSU,12651,O98EVN7Z05,2009
MSU,12651,CMG5ALWCVK,2016
MSU,12651,VDIKJCTXRE,2018
MSU,10717,XPJPBN4UR4,2015
MSU,10717,ON39UH6ZNP,2021
MSU,10717,F7X96K28UM,2013
MSU,10717,1W53CO38JD,2022
MSU,10717,L73285KUFD,2021
MSU,10717,6N9BGOVBQ4,2019
MSU,10717,5S7QOGR750,2014
MSU,10717,E453Z6KY18,2016
MSU,10717,D643BY4XTP,2018
MSU,10717,I3DTVXGPAB,2008
MSU,10717,MVMQBWFD57,2018
MSU,10717,O5XVUX9I6L,2011
MSU,10717,XJNBFTUBGT,2014
MSU,10717,4FLYEE6R6O,2019
MSU,10717,3U441LU6FM,2018
MSU,10717,YGS5ULUFJI,2015
MSU,10717,EC5R675W77,2014
MSU,10717,CWR3ZHU580,2022
MSU,10717,C2WIHV5LFJ,2012
MSU,10717,KFLRWRH4HF,2012
MSU,10717,JNZRLZY3EV,2014
MSU,10717,WJ3CEMBGXL,2015
MSU,10717,6YHMZG77E0,2021
MSU,10717,NHGQ1UX158,2020
MSU,10717,WWGUESE1FK,2013
HSE,29703,NMJ83JG4O5,2014
BMSTU,16883,G9GPQ4T41E,2015
BMSTU,16883,LYIJ0AECIN,2018
BMSTU,16883,UGF7WWZR1X,2016
BMSTU,16883,S87F2OEQAM,2016
BMSTU,16883,IB4G9KYXSA,2017
BMSTU,16883,9IJG4TXC0X,2011
BMSTU,16883,66YHOIH65S,2013
BMSTU,16883,C9L2PSCKSU,2021
BMSTU,16883,S4D524BUCI,2012
BMSTU,16883,6JL6KBGIK2,2011
BMSTU,16883,19AVM5VZSM,2017
BMSTU,16883,G873ZED4G5,2021
BMSTU,16883,FEKO37TKE1,2008
HSE,44475,45JLJE0YT6,2013
HSE,44475,LLJTFITHT8,2019
HSE,44475,PVJ640H8RW,2019
HSE,44475,2WFNGYMOQ4,2016
HSE,44475,Q8NULZ82P9,2022
HSE,44475,MADYD4KYPB,2018
HSE,44475,FGOWK66239,2019
HSE,44475,VVVG8D3UCV,2020
HSE,44475,IRYCYRKFVV,2022
HSE,44475,SNS6FQLDST,2015
HSE,44475,VQWVONH8BI,2016
HSE,44475,PDV5CGE1NC,2011
HSE,44475,T1ISYQ9H3N,2012
HSE,44475,7TQ9W66JZZ,2015
HSE,44475,C5MDAM32FS,2015
HSE,44475,3EHWF54R9Z,2018
HSE,44475,KEGA0FWHWR,2009
HSE,44475,XOE5G1CF76,2016
HSE,44475,NTTHIYD5IK,2008
HSE,44475,TW9HCXGQ5M,2018
HSE,44475,LFXCPOCET3,2013
HSE,44475,A2KX7T45D2,2011
HSE,44475,BEQGEH6WCF,2016
BMSTU,46650,NQZ74MTQ1B,2018
BMSTU,46650,SNU1WMWS1S,2012
BMSTU,46650,XAQ98TIXTJ,2018
BMSTU,46650,HRYH1UVJC3,2014
BMSTU,46650,LAAJCGLRBZ,2019
BMSTU,46650,4CENBC2GW1,2013
BMSTU,46650,5J8ABEUZVT,2009
BMSTU,46650,TUJRE7GTTM,2010
BMSTU,46650,P101EA5M5M,2016
BMSTU,46650,VX8NIL78G7,2014
BMSTU,46650,7PZ6US2GLL,2018
MISIS,15341,Y8REWOZGCB,2011
MISIS,15341,2YST4BO31R,2018
MISIS,15341,EJEQNCNLNA,2019
MISIS,15341,5RWHE6FP3B,2008
MISIS,15341,C3MWLKK14A,2011
MISIS,15341,SA7G6U52KW,2009
MISIS,15341,SWUEG4L7ZR,2020
MISIS,15341,54CNYAGU8W,2011
MISIS,15341,VMQVD15D55,2015
MISIS,15341,TG86S9B8RL,2009
MISIS,15341,KB7GOEP5WM,2020
MISIS,15341,1I4OTM1ZN0,2009
MISIS,15341,78KRVC0CB9,2014
MISIS,15341,WY8SHJZH66,2014
MISIS,15341,1SF7FMZ9JL,2008
MISIS,15341,RZKJMDBN51,2017
MISIS,15341,0SI8IMFX5H,2012
HSE,45433,VF67YQTZMR,2014
HSE,45433,KY1C6DWFY1,2019
HSE,45433,226E71T14I,2011
HSE,45433,H95J5J9T4C,2019
HSE,45433,WCN27A9ERO,2013
HSE,45433,KWM2NAO03U,2022
HSE,45433,XEXQB7V3NE,2013
MePhi,15154,WHAE0CFZSG,2013
MePhi,15154,5U3BGFA0KA,2009
MePhi,15154,2GSGU0319O,2018
MePhi,15154,3FO133YPI5,2013
MePhi,15154,UA67JGZKKU,2012
MePhi,15154,843TKJGM4V,2019
MePhi,15154,N6JCD1C1QB,2021
MePhi,15154,USUPGLQ8PB,2010
MePhi,15154,WTL1NOMKUR,2021
MePhi,15154,35WZI44JFV,2013
MePhi,15154,2TX29IQ6JQ,2008
MePhi,15154,I0C2MFPT31,2019
MePhi,15154,YCNYG18Z24,2011
MePhi,15154,S0CUIDE8U1,2019
MePhi,15154,9Y7XXJCTWM,2017
MePhi,15154,DSOTJJGLTE,2017
MePhi,15154,JAUVF5VHZ6,2020
MePhi,15154,1VKX2EE2W7,2017
MePhi,15154,AFTH6WONGS,2010
MePhi,15154,EGCQF9QRKE,2016
MePhi,15154,RAEQ2UYYP1,2011
MIPT,40429,F4706FCAW5,2013
MIPT,40429,UM57PVIXS2,2019
MIPT,40429,SM5I0ZQ3WV,2016
MIPT,40429,LEXBPUY0O3,2013
MIPT,40429,RPG6BVMMEO,2013
MIPT,40429,46944XEN3O,2018
MIPT,40429,J2UUCLMH3N,2009
MIPT,40429,S1RV2FACCF,2022
HSE,43012,L91RY838ZD,2018
HSE,43012,6JAZ04ZLQD,2018
HSE,43012,6C01WO2I6O,2009
HSE,43012,7OD5E8TK4K,2009
HSE,43012,NUBODI9M4A,2022
HSE,43012,U9P29SRSRR,2022
HSE,43012,PIOCR9M5QR,2022
HSE,43012,5D866JY1UA,2015
HSE,43012,I846M6AMGA,2021
HSE,43012,Q0Q07BKE0Y,2008
HSE,43012,92NLKEE5NW,2008
HSE,43012,8PPOSW4D8B,2017
HSE,43012,AC2OQ92Q31,2019
HSE,43012,ST4FT8VPZG,2022
HSE,43012,Y122IHEOA1,2019
HSE,43012,ZIL5LX10JS,2015
HSE,43012,RKWL5ANGR1,2015
HSE,43012,M1X1F9UN5S,2020
HSE,43012,B2R98FNGRP,2020
HSE,43012,IDQRPI245L,2010
HSE,43012,DWT5WJZCMA,2020
HSE,43012,SQJMJEIMAF,2011
BMSTU,11141,H64YAE77MX,2022
BMSTU,11141,SPJ2ADHBGW,2022
BMSTU,11141,7RDVA5CLLZ,2017
BMSTU,11141,D6AD8FODIM,2017
BMSTU,11141,GT900B2U0H,2015
BMSTU,11141,OSRE0R5A10,2017
MePhi,30502,J2D54CUZOU,2020
MePhi,30502,LCUQ1FQ88V,2018
MePhi,30502,4UHYQS374N,2011
MePhi,30502,2CE980KXWV,2020
MePhi,30502,KGS6YMIQRU,2022
MePhi,30502,FRCQMGH4YV,2017
MePhi,30502,O2SPKIVFKY,2012
MePhi,30502,ACXLLQE03L,2018
MePhi,30502,0TP75LQZEX,2020
MePhi,30502,34JBBZ07EK,2015
MePhi,30502,CCI1OKJUQQ,2012
MePhi,30502,4N7GYQHPHH,2020
MePhi,30502,GEBYXD3FYA,2009
MePhi,30502,4RPI3Z11MD,2020
MePhi,30502,8AYLAO3NGX,2021
MePhi,30502,BL5FWTUIO8,2008
MePhi,30502,3V34J2ZGZR,2021
MePhi,30502,ECFW30TVU0,2008
MePhi,30502,JI4VHGMYI5,2010
MePhi,30502,04LVJPQTIJ,2022
MePhi,30502,5ZFB3MLJTA,2022
MePhi,30502,FO6GFB6H11,2011
MePhi,42048,CMSUNT1QCB,2014
MePhi,42048,0BVRDT6NZ3,2013
MePhi,42048,WC5XNLHA4O,2009
MePhi,42048,MABNRKD4OK,2012
MePhi,42048,MW4BRKH6IQ,2021
MePhi,42048,A1S76HOUYC,2009
MePhi,42048,6JQK1LJ3OX,2014
MePhi,42048,53C0FMTN3N,2022
MePhi,42048,HSQKH3AW6D,2012
MePhi,42048,18OJJUCYEZ,2008
MePhi,42048,NM5135CXY7,2016
MePhi,42048,OKYEK31K3Y,2015
MePhi,42048,A0KGB253NG,2010
MePhi,42048,NFY4JA0JK3,2008
MePhi,42048,0QRAGDLBNR,2022
MePhi,42048,4JMP2P2EIN,2013
MePhi,42048,ENXG8WX905,2020
MePhi,42048,T9QQYB8A63,2022
MePhi,42048,M18H31N62R,2012
MePhi,42048,A4JBVZFG52,2021
RUDN,194,HLAVVNIZLQ,2020
RUDN,194,VJDHBF1UJG,2022
RUDN,194,4B9A7QYPSQ,2020
RUDN,194,DPSDOAJB2J,2016
RUDN,194,YZKX6WWPCP,2014
RUDN,194,85UYU04VX7,2010
RUDN,194,BPQAFLLH6Y,2021
RUDN,194,8ON3A1VJVF,2012
RUDN,194,8VC0NLEO3N,2012
RUDN,194,647J1WR0UV,2020
RUDN,194,LNH4W3LZEX,2010
RUDN,194,B8G6Y8HAJQ,2013
RUDN,194,Q3IKDC2RG4,2018
RUDN,194,260V1NF7UX,2019
RUDN,194,U9VUQMCQU5,2018
RUDN,194,RQU7O4ODS4,2014
MIPT,39675,T3PE8QTFDA,2020
MIPT,39675,9VIR2PT0GW,2019
MIPT,39675,YBAIND57BD,2009
MIPT,39675,W4OGO8DIKX,2020
MIPT,39675,R9CRG9K98Q,2020
MIPT,39675,GQ9CILW6UO,2016
MIPT,39675,72I5CFQ7OF,2015
MIPT,39675,O97ZSY79AK,2021
MIPT,39675,J8N181PNJL,2016
MIPT,39675,B6OQT6GNBU,2010
MIPT,39675,TCRGVXDEU3,2017
MIPT,39675,UR9QO0BNKR,2017
MIPT,39675,D8I50PTQ6W,2017
MIPT,39675,Y66PQC55EO,2015
MIPT,39675,MFCGS7L53F,2014
MISIS,42595,YVN4QC08W1,2018
MISIS,42595,8278AUKXX9,2017
MISIS,42595,090Q7J324E,2014
MISIS,42595,FK4FQWNOPJ,2019
MISIS,42595,FJKMT2T45U,2011
MISIS,42595,857GD552JX,2022
MISIS,42595,FHSZASSU77,2021
MISIS,42595,TW4H5LPF29,2010
MISIS,42595,LI0NNLAQ71,2011
RUDN,46835,AL30TSEYXL,2022
RUDN,46835,NMLXSWR2OE,2015
RUDN,46835,9QM3Y0C1OJ,2015
RUDN,46835,7OG2FRCYVZ,2010
RUDN,46835,MLQPQQQIRQ,2008
RUDN,46835,BLGAPVK2BW,2010
RUDN,46835,WO93PCFSBH,2009
RUDN,46835,1WOP3NRE4W,2020
RUDN,46835,YMQIKUQ5FZ,2014
RUDN,46835,64Z8CJ5S9G,2014
RUDN,46835,7JCC7RRGDL,2015
RUDN,46835,R4BHNO25H8,2009
RUDN,46835,SO012V5DJR,2018
RUDN,46835,VHYVRVEVP8,2014
RUDN,46835,M28IJOSTHZ,2016
RUDN,46835,NKNRK72UXJ,2013
RUDN,46835,UM4V9MTZ5I,2009
RUDN,46835,7N0MTCPIDN,2014
RUDN,46835,FPL2KMXCRA,2015
RUDN,41245,D50ZFX1TFB,2017
HSE,33856,KHXAON6J80,2019
HSE,33856,NJUPEBO691,2022
HSE,33856,TSNRUN0A07,2021
HSE,33856,IWCFO01OD7,2015
HSE,33856,ZM8QB9RT03,2016
HSE,33856,7Q3PIL86VP,2013
HSE,33856,T3UFP4O5I9,2019
HSE,33856,8V9UBVBXAO,2020
HSE,33856,WFVJDHPRGV,2008
HSE,33856,HQA9C9Q4OZ,2008
HSE,33856,AOZY4PZNKO,2021
HSE,33856,Q37IAC9U1J,2012
HSE,33856,UF6FC6RPNZ,2021
MISIS,20183,0DHRXBZJFD,2022
MISIS,20183,UKK1QNCQVG,2022
MISIS,20183,3NEQS3KWCR,2011
MISIS,20183,DZ6VM5BBPR,2019
MISIS,20183,WGB56DZBJ9,2017
MISIS,20183,A8YF0G325L,2018
MISIS,20183,Z4QGLLPUM3,2013
MISIS,20183,1L0A7Z6GCG,2014
MISIS,20183,0HXA4R4CTD,2021
MISIS,20183,N77EDDKJEH,2020
MISIS,20183,U7NTDODV4M,2014
MISIS,20183,EE23NE7TVJ,2018
MISIS,20183,2JFAWTOB9B,2018
MISIS,20183,HRBYU9J1F4,2021
MISIS,20183,3QPS2QD48H,2015
MISIS,20183,KXXG996QIS,2009
MISIS,20183,N8ZL806LCS,2020
MISIS,20183,WOXI4A62BN,2015
MISIS,20183,J5CASSD7AE,2019
MISIS,20183,XTYZBFPV5C,2010
MISIS,20183,6QBR3VWX7D,2015
MISIS,20183,9T404DXQ89,2016
MISIS,20183,O8WCBOFD4N,2008
MISIS,12890,JUDYL3O5J9,2008
MISIS,12890,DCRE9DSXLC,2014
MISIS,12890,E8LJD1DYVY,2009
MISIS,12890,2K8LZEFBYY,2008
MISIS,12890,YUXM023A6W,2015
MISIS,12890,3MBG1ES0CF,2020
HSE,7510,0EBZ5T4CAH,2008
HSE,7510,31O0INV6Z4,2013
HSE,7510,SVMO8FZ1X1,2013
HSE,7510,XFC0CK88DQ,2017
HSE,7510,E4PBT51936,2021
HSE,7510,LJD3RUQVXF,2019
HSE,7510,5U31TOKO0X,2009
HSE,7510,W6IAKKKJT4,2011
HSE,7510,GWYI5RN5KZ,2018
HSE,7510,6BQDD697JL,2018
HSE,7510,N5KK87FLD2,2011
HSE,7510,4FLME1HS20,2016
HSE,7510,3UBB1URDKO,2017
HSE,7510,A3BASPFZ7F,2020
HSE,7510,5UVKA1QED0,2015
HSE,7510,JAGNTO7DIT,2017
HSE,7510,Q6R9QDPTDV,2017
MIPT,35150,L9Q69OI6B7,2018
MIPT,35150,AOMFIGAMDZ,2012
MIPT,35150,NK51GGYSF3,2022
MIPT,35150,COK8VVWXO2,2015
MIPT,35150,N147RRPKYH,2019
MIPT,35150,BQ8Z9VS0LW,2016
MIPT,35150,DGUSV22JHK,2009
MIPT,35150,I88UIINA6R,2022
MIPT,35150,5TFJJLIOUP,2012
MIPT,35150,TA46SRNRIV,2014
MIPT,35150,XB4ZI5FEH5,2018
MIPT,35150,FNGE23HQGH,2011
HSE,15308,FAKI0OW7O0,2017
HSE,15308,ZFOU8XSH22,2017
HSE,15308,FRDFVPU1VY,2020
HSE,15308,IWPD7L4E7W,2018
HSE,15308,IXJ1RWE2IP,2018
HSE,15308,MSY9OAY7MQ,2022
HSE,15308,L62FEA0LTV,2008
HSE,15308,MM44QZJSW1,2012
HSE,15308,K0IARCOAF2,2011
HSE,15308,XPUXW51AMK,2022
HSE,15308,P3UAQOPHNW,2012
HSE,15308,E6SXBHCSUI,2016
HSE,15308,4PALODLOSR,2008
HSE,15308,WACJYDQG8U,2018
HSE,15308,5AIVRANMJ0,2013
HSE,15308,SW2TDLFS8L,2020
HSE,15308,3HEXUJVJON,2012
HSE,15308,6W252AEMFM,2014
HSE,15308,CK4W7COSHN,2020
HSE,15308,UXX2HN3WSC,2017
HSE,15308,4F001NMDWI,2018
MIPT,2456,LT8D02J5IJ,2015
MIPT,2456,LVU32YIARU,2015
MIPT,2456,A0RHEM99KA,2012
MIPT,2456,5PVE69LSZB,2017
MIPT,2456,H8R8T5OQZY,2019
MIPT,2456,O5AWHZVT7J,2010
MIPT,2456,0IG617GYYG,2018
BMSTU,26570,3UOVKIDLAI,2010
BMSTU,26570,5EAOEL7MMQ,2015
BMSTU,26570,2IHSNTUQJT,2022
BMSTU,26570,JSDDMB159R,2012
BMSTU,26570,FIKNHAYCTW,2014
BMSTU,26570,T0I1CWYWRC,2022
BMSTU,26570,P12CY7FACO,2017
BMSTU,26570,4JNOZ1DUQW,2015
BMSTU,26570,XQBPVEZMDB,2020
BMSTU,26570,JIQBQ7KY95,2015
BMSTU,26570,W16ILDC06R,2012
BMSTU,26570,8XQSYKGBUZ,2010
BMSTU,26570,PHACLYI639,2016
BMSTU,26570,QBKR8VO5LZ,2021
BMSTU,26570,BP1896LBF5,2014
BMSTU,26570,7AFW7DDHSE,2019
BMSTU,26570,EDHQI1CCLS,2012
BMSTU,26570,6P6IADKE7S,2020
MSU,4625,F1X01TMS41,2012
MSU,4625,3QU7T3AJ6D,2011
MSU,4625,PHDM1OIZEM,2015
MSU,4625,CL04NVDJ18,2017
MSU,4625,DBQ6UB5PDQ,2014
MSU,4625,ZASMROYCLK,2012
RUDN,49460,VPCUSUCG02,2018
RUDN,49460,UAB4JLBN7J,2018
RUDN,49460,RUGPVJ1QX9,2010
RUDN,49460,WZ313G34KF,2020
RUDN,49460,GTH3G71ZEN,2021
RUDN,49460,JVECCXVAB9,2018
RUDN,49460,QW9VMPYNSE,2011
RUDN,49460,UN2H6T9HDU,2022
RUDN,49460,4XNKVWZ3LW,2019
RUDN,49460,ZH4WZIOK6K,2019
RUDN,49460,R00MGQVBQ1,2017
RUDN,49460,EKS3E6AR1Y,2021
RUDN,49460,H17FGZEE9K,2008
RUDN,49460,LLWWKFHH3Q,2008
RUDN,49460,O1R7A5RXQH,2012
RUDN,49460,QQIGWFVUFM,2014
RUDN,49460,63XLFM5NP9,2011
RUDN,49460,W8RXS1XVJF,2019
RUDN,49460,76P3PE9354,2017
RUDN,49460,6FXVQZQUKV,2019
RUDN,49460,5K1QHQJIBK,2019
RUDN,49460,6ZOSF1IDPD,2008
RUDN,49460,8RC10U063K,2014
RUDN,49460,ELRFFP1T7E,2008
RUDN,49460,AX3PLWABFR,2018
RUDN,49460,4P96M94NQF,2017
RUDN,49460,ZXNN8GIPXK,2008
RUDN,49460,9GA1TKXCJA,2019
RUDN,49460,T0915OXGIL,2008
RUDN,12924,L42ZSFZIUZ,2008
RUDN,12924,3C36HP56VD,2017
RUDN,12924,KEY5N8UCZH,2021
RUDN,12924,970XANQGC7,2021
RUDN,12924,KRLK8THJAA,2017
RUDN,12924,2H9OVQ2LGG,2008
RUDN,12924,1TXEI106KP,2014
RUDN,12924,JYKAAYREQ3,2012
RUDN,12924,ZC3FHFU4T7,2022
RUDN,12924,1T0E4ZW6S9,2011
RUDN,12924,XI0CZLR2B3,2018
RUDN,12924,NWHJH9EEQB,2010
RUDN,12924,9MU4BPSB1B,2011
RUDN,12924,81FZX05QZA,2009
RUDN,12924,OAWCP8I98R,2012
RUDN,12924,IS6EURVL4H,2020
RUDN,12924,9AUS6VQLKC,2012
RUDN,12924,QM0U9MHBVE,2012
RUDN,12924,XQIAAI2Z63,2018
RUDN,12924,GMZJEES6Q2,2021
RUDN,12924,IOJNN7B4RH,2019
RUDN,12924,J8WKRSRZF4,2022
RUDN,12924,HOD2TFCF3O,2013
RUDN,12924,EBH0ACFVHU,2012
RUDN,12924,5SY36CYCDK,2008
RUDN,12924,XTO2U9JY1G,2019
RUDN,12924,DFGA4L0QAV,2012
RUDN,12924,9TW2875UE6,2020
RUDN,12924,MQ8ZQ1PK8C,2018
RUDN,12924,FY5Y7THPVV,2009
MePhi,23763,E7TDTW3S3H,2017
MePhi,23763,MB4GT63YT6,2019
MePhi,23763,3S85URM0YA,2008
MePhi,23763,I6E6S72E3O,2016
MePhi,23763,UNJ99BHSNO,2012
MePhi,23763,30GPFV09S9,2015
MePhi,23763,Y3GO9JPPRN,2015
MePhi,23763,MDT9GDW9JS,2017
MePhi,23763,HYI9XFSOJT,2009
MePhi,23763,YDQ8XZX9OP,2010
MePhi,23763,RJDOAZGQQ3,2020
MePhi,23763,GI8LGFX31X,2016
MePhi,23763,VKEK5E4T0S,2009
MePhi,23763,U71EMDUTYN,2011
MePhi,23763,6KCU9YRI6W,2011
MePhi,23763,1JUIWG0WHM,2014
MePhi,23763,8U3WN9FRGF,2010
MePhi,23763,BSL5TM2O3K,2008
MePhi,23763,V482O69977,2016
MePhi,23763,PSK06Z9TDA,2015
MSU,21964,XLED1S59WD,2009
MSU,21964,CONWTNI9XW,2017
MSU,21964,3XU06WPBIG,2019
MSU,21964,H6R2AWCYOJ,2016
MSU,21964,HXHHDNYJ8Z,2021
MSU,21964,I6GQHQB18F,2012
MSU,21964,Y8WLBEAC91,2008
MSU,21964,UYR4IJP9MN,2015
MSU,21964,Q56N6I0NLA,2021
MePhi,31185,BVZ6I44ZMY,2008
MePhi,31185,XCZ56LUB60,2018
MePhi,31185,UAGCFSRLW4,2018
MePhi,31185,37ICKHBSOI,2012
MePhi,31185,X7PJTP6BB7,2008
MePhi,31185,U6EDTGN6WV,2018
MePhi,31185,C5Q7DFROV7,2018
MePhi,31185,B4H2WI5NUZ,2012
MePhi,31185,L98VNFF6GD,2008
MePhi,31185,L26KFWJMGF,2016
MePhi,31185,XJ3HLQV2W3,2009
RUDN,40053,6RSP4U8P6D,2015
RUDN,40053,WXW3683GY6,2021
RUDN,40053,6Q9M324IRH,2015
RUDN,40053,76AQCBCIB8,2016
RUDN,40053,K92VFLJK42,2015
RUDN,40053,ZTCYUBBW1O,2019
RUDN,40053,D08732B5PS,2019
RUDN,40053,1Q15AT2RAV,2018
HSE,28334,XSYC9H2VUY,2011
HSE,28334,05YEDY9K1W,2014
HSE,28334,QPJTIK65SV,2012
HSE,28334,C4JBVKMKNP,2018
HSE,28334,N7HRQ128OL,2014
HSE,28334,33US1M8YEN,2014
HSE,28334,R7DR4V1G5E,2022
HSE,28334,YBNZHCEYRU,2016
HSE,28334,R04D3656WU,2020
HSE,28334,QG14WZWFGG,2014
HSE,28334,ULWYWLHHHM,2015
HSE,28334,B8DY6OXFH6,2012
HSE,28334,4KUQMQXQDT,2010
HSE,28334,SKYP0SX4U8,2022
HSE,28334,8O42KD4K5X,2008
HSE,28334,MFCBL2PH1G,2019
HSE,28334,W0VXME594K,2017
HSE,28334,HG8RMN94N5,2011
RUDN,46475,KZL4HBDAFC,2011
RUDN,46475,088CM907GY,2020
RUDN,46475,BDWKRAH6IS,2020
RUDN,46475,8DDR90G8NS,2014
RUDN,46475,XXD4U78RKC,2014
RUDN,46475,74NSEURYJ8,2009
RUDN,46475,TKRKUX0HYL,2020
RUDN,46475,QV6LOBM716,2010
RUDN,46475,S03Z0UVT2G,2021
RUDN,46475,YRVT60I7XB,2018
RUDN,46475,YVJV88A1I1,2014
RUDN,46475,9J8RTSZ0HL,2016
RUDN,46475,G5HUFPK64Q,2011
RUDN,46475,VV2XXE0JEL,2022
RUDN,46475,W5835KL4OI,2011
RUDN,46475,O33TCSGKI3,2019
RUDN,46475,LUR5I7OANF,2012
RUDN,46475,PEF3ZKRMNN,2014
RUDN,46475,HSV3PNPOWP,2010
RUDN,46475,848XH12T1Z,2008
RUDN,46475,O046EBQFXB,2012
BMSTU,7293,1NXQX3KBVY,2014
BMSTU,7293,P4D1HX5TPL,2010
BMSTU,7293,SGG6GYQ8BZ,2011
BMSTU,7293,ODXBRYJ9XP,2010
BMSTU,7293,W8Q550MZ3T,2020
BMSTU,7293,J0UQXCZRS7,2014
BMSTU,7293,7Z3ZYP398H,2012
BMSTU,7293,D4W9T8C1T3,2011
BMSTU,7293,12Z5GD4G4V,2017
BMSTU,7293,JEZLJEEVFU,2009
BMSTU,7293,J4EEWC9NGU,2021
BMSTU,7293,RDSJWGYQKN,2022
BMSTU,7293,N5UAKAGMRF,2018
BMSTU,7293,JQ3VM0ENI1,2014
BMSTU,7293,ADX66NCFYB,2018
BMSTU,7293,GOS9KD9C1I,2018
BMSTU,7293,7BS24Z3D36,2022
BMSTU,7293,IWWJ3KJRG3,2020
BMSTU,7293,LQSHX8D9PC,2018
HSE,17774,Z326VRKOJ9,2019
HSE,17774,XOM3IGAMFL,2009
HSE,17774,6F157IORV9,2014
HSE,17774,DYLICHXKV8,2018
HSE,17774,ZWXZP3JXDZ,2015
HSE,17774,72L03PLOJA,2019
HSE,17774,UDHLUJUHM4,2019
HSE,17774,2GT2K71INW,2015
HSE,17774,6XBJWVP5SS,2010
HSE,17774,L2AVY6RQ5N,2013
HSE,17774,7AWEWP7Y8U,2013
HSE,17774,AL174A3HNA,2010
HSE,17774,4D9WBFCCJ3,2008
HSE,17774,RHWOOAOU24,2015
HSE,17774,2NJ31VG8CS,2022
HSE,33441,Y0IGX0KZ9I,2016
HSE,33441,U1LGQLNF5V,2022
HSE,33441,YSVO2P2ET1,2016
HSE,33441,1Y3NLARDZ2,2021
HSE,33441,UQ6VS8PRSM,2011
HSE,33441,T2C3NN3AK6,2010
BMSTU,6713,OGN5O71U3W,2019
BMSTU,6713,XSVT1DZAPO,2018
BMSTU,6713,2W13QYCIQW,2009
BMSTU,6713,VAFIN1889L,2018
BMSTU,6713,X6R9K2ZV3Z,2009
BMSTU,6713,BT2EKL0B0D,2019
BMSTU,6713,MMWDDOWOVJ,2015
BMSTU,6713,1HDMRKBBAA,2014
BMSTU,6713,IUNLUWZB22,2019
BMSTU,6713,NKPSA3BLE9,2016
BMSTU,6713,YPW5J7X18M,2009
BMSTU,6713,Z26IYDM00Q,2022
BMSTU,6713,L8N13RP41T,2011
BMSTU,6713,G4JK3DDT5J,2017
